id,session,time,num_hyenas,num_female_ad_lions,num_male_ad_lions,num_other_lions,num_unknown_lions,distance,mobbing,description,notes,hyena_list,Incomplete_CIs
203,t9846,19:06,,2,0,0,0,,FALSE,lionesses sack out  together in tall grass area where hyenas were snf,"1st. the suabult lion is st/lk 10m - these sacking out lionesses. ""Hyenas mostly dispersed, a couple wander by water's edge""",,n
204,t9846,19:06,,,0,,0,,FALSE,hyenas oos darkness,2nd. Observers lv,,y
205,t9888,6:49,,0,3,0,0,,FALSE,lions carry carcass oos bushes,,,n
206,t9888,6:54,,0,1,0,0,,FALSE,large male lion emerges from bushes and chases hyenas,"at least 2 other hyenas involved, possibly more. No rxn recorded for hyenas",",bail,ua,fn,nav,sim,",y
207,t9888,7:04,,0,,0,0,,FALSE,"hyenas wander downstream, some squabbling over kill remains",1st,,y
208,t9888,7:04,,0,3,0,0,,FALSE,lions are oos in bushes with what is left of main carcass,2nd. Obs flw hyenas as the hyenas lv,,n
210,t9888,7:12,4,0,3,0,0,,FALSE,wlk [back] twd bushes where lions oos,,",bail,cr,ger,tz,",y
211,t9888,7:24,5,0,3,0,0,,FALSE,hyenas who are left st/lk by lions before obs lv,"combi has scattered other hyenas obs were flw. ""other hyenas scatter, so we return to see who is left by lions."" UA is only hy maybe(prob not)remained by lions the whole time looking at who was involved in intx's, etc. at time obs lft lion area to flw hys",",mike,ua,tz,ger,ud,",y
212,t10175,6:15,23,0,1,0,0,,TRUE,"hyenas chase lion S, away from NNHT D","1st. OT leads attack.IDed hyenas involved too many to put into hyena_list, but incl: BSH, JAB, AMAR, WHO, WR, UD, GIL, KON, MP, SEIN, ARSE, UA, WALD, SIM, LOP, IRQ, BB, FN",",ot,",y
213,t10175,6:15,2,0,,0,0,,FALSE,whoop,2nd,",jab,amar,",n
214,t10175,6:20,,0,1,0,0,,TRUE,hyenas chase lion oos into DOC bushes near Pond X,"1st. JAB, WHO, and JB are leading the attack, unk number of hyenas involved but noted that the adult male hyenas ""hang far back""",",jab,who,jb,",y
215,t10175,6:20,,0,1,0,0,,FALSE,adult and subadult females flw lion into bushes (cont of previous mob),"2nd. For sure not involved are UA and KON, who stay back near Lone T, and DJ, JB, MIKE, who walk into DOC near Lone T",,y
216,t10682,19:19,3,,0,0,0,,FALSE,hyenas paste,"lion not seen until 8 mins later so 30m - carcass, but was prob there since the start of the session. Unk distance of these fisi from carc",",jb,bail,sein,",y
218,t10682,19:27,,1,0,0,0,,FALSE,lion first seen so 30m - kill,1st,,n
219,t10682,19:27,2,1,0,0,0,,FALSE,"""2 hyenas [around] this lion""","2nd. ""10 spectator hyenas in distance"" watching lion",,y
220,t10682,19:27,,1,0,0,0,,FALSE,"""some interactions with the lion where up to 10 hyenas were brt pt at it""","3rd. ""we didn't get [this] on tape because we were recording the vocalizations & too dark to see"". So maybe at least vocalizations of intx are on tape somewhere (?)",,y
221,t11022,7:28,,0,1,0,0,,FALSE,lion first seen wlk up SRL,"only lion actually seen, or so it seems. Never saw him feeding",,n
222,t11022,7:31,,0,1,0,0,,FALSE,lion oos in SRL bushes,,,n
223,t11030,6:36,1,2,0,0,0,,FALSE,hyena lope 250 m W den - 2 lionesses [first seen] wlk - N,"1st. JJ was at the den, then 6 mins later was loping 250m from it, which is where the two lionesses are",",jj,",y
224,t11030,6:36,1,2,0,0,0,,FALSE,hyena [first seen] flw lions,2nd,",dd,",y
225,t11030,6:50,3,2,0,0,0,,FALSE,JJ lv lion site twd den; DD flw 2 lions and SKS flw-10m dd,,",jj,dd,sks,",y
226,t11030,6:54,2,2,0,0,0,,FALSE,"hyenas stop flw lions, lv wlk - N",,",dd,sks,",y
227,t11080,7:27,1,0,0,2,0,,FALSE,2 lions arr from SE hyena picks up carcass and runs,1st. This carcass is the baby warthog carc that BSH has (BSH WHO JB JJ stole it from cheetah),",bsh,",y
228,t11080,7:27,1,0,0,1,0,,FALSE,"lion chases hyena for 30m, very close on her heels",2nd,",bsh,",y
229,t11080,7:27,1,0,0,1,0,,FALSE,"lion gives up chase, hyena is unharmed and retains carcass",3rd. No more said about lions after this,",bsh,",y
230,t11080,7:34,4,0,0,,0,,FALSE,"most of hyenas lv scene, bsh w/warthog carc","RS only hyena whose whereabouts are not specified (nothing said about him after arr on scene at 0728). KON been oos a long time (stayed behind during border patrol), MIG seen later",",bsh,jb,jj,who,ot,hg,",y
231,t11128,6:47,,1,0,0,0,,FALSE,"lion tries to get carcass and several unID hyenas jump on lioness, growls runs into bushes",,,y
232,t11128,6:52,,1,0,0,0,,FALSE,a lot of gig is heard inside bushes where hyenas are prob interacting with lioness - poor vis. Lioness prob leaves now,no more said about the lioness after this point,,y
233,t11163.2,7:21,1,0,2,0,0,60,FALSE,"2 lions emerge, running, from Slp Crk 60m - hyena","1 of these male lions is very big; the other is smaller and has a bloody right eye. MIG oos, and KIP emerged bushes one minute prior",",kip,",n
234,t11163.2,7:22,1,0,2,0,0,60,FALSE,hyena lope away from lions,the obs follows the lions; session 11163.4 is where they take her,",kip,",n
235,t11175,6:35,3,0,0,0,2,6,FALSE,2 hyenas st/lk 1 so,"time b/w 0635-0638 (during an incomplete scan). LG (very bloody) st/lk 6m - lions, BAIL st/lk 10m - lions, BB (slightly bloody) so 10m - lions. Other hyenas in scan 12-40m - lions",",bail,lg,bb,",n
236,t11175,6:48,1,0,0,0,2,6,FALSE,hyena (first seen) st/lk,,",lop,",n
237,t11175,6:49,,0,0,0,2,,FALSE,"1 lion abandons carc, moves 40m - S, so. Other lion starts fd on carc. This causes a sudden outburst of activity amongst the hyenas present - there is much vocal activity and movement","behavior of hyenas past ""much vocal activity and movement"" not specified",,y
238,t11175,6:54,9,0,0,0,1,,FALSE,"hyenas in a large group surrounding the feeding lion, most are st/lk (some are brt) at the lion (fd)","1st. Part of scan. ""Most of [these 9] are st/lk (some are bristle-tailed) at the lion - they have been assigned this behavior although this may not be exactly the case""",",nav,jab,hob,jone,rinc,who,bb,bail,gil,",y
239,t11175,6:54,4,0,0,0,1,3,FALSE,"1 hyena wan, 2 hyenas st/lk, 1 so","2nd. Part of scan, but the 2 st/lk-ers in this 2nd 0654 event are not involved in the large group of 9 brt/st/lk at/surrounding the lion described in the 1st 0654 event. UA st/lk 3m - lion, MIG st/lk 5m - lion, LOP wan 5m - lion, OT so 5m - lion",",lop,ua,mig,ot,",n
240,t11175,7:02,2,0,0,0,,,FALSE,GIL paste BAIL paste ov,,",gil,bail,",n
241,t11175,7:10,,0,0,0,1,,FALSE,"lion gets up and abandons the carc.,again there is an outburst of activity (vocal and other). Group of hyenas around lion rush in to look for scraps",this is on video,,y
242,t11175,7:11,,0,0,0,2,,FALSE,lions lv - S,"Hardly anything left from the kill. All but 2 hyenas soon lv after lions lv, a few in same direction as the lions.",,n
243,t27824,5:56,7,4,,1,,,FALSE,"lions lv to E, hyenas flw","amar so, does not follow. Assumed all lions in session",",foz,puc,chw,hem,sco,coo,gui,",n
244,t28870,6:05,,1,0,0,0,25,FALSE,lioness arr,"1st. who is alert, saw her coming, hem runs away",,n
245,t28870,6:05,2,1,0,0,0,,FALSE,lioness runs over (twd d) and hyenas run away,2nd.,",who,hem,",n
246,t28870,6:05,,1,0,0,0,,FALSE,lioness tries to paw in D hole,3rd.,,n
247,t28870,6:05,2,1,0,0,0,10,TRUE,"hyenas brt lope back st, lioness spray at D",4th. Put as mob because brt app twd lion,",who,hem,",n
248,t28870,6:05,2,1,0,0,0,2,TRUE,"hyenas circle around D, one hyena sits in D hole, lioness so",5th,",who,hem,",n
249,t28870,6:05,2,1,0,0,0,2,FALSE,"hyenas brt st in D hole, lioness stares at them",6th. Protecting den so babies don’t come out,",who,hem,",n
250,t28870,6:06,2,1,0,0,0,,FALSE,"lioness gets up, hyena brt st in D hole",who periosically puts head in hole to make sure babies don’t come out,",who,hem,",n
251,t28870,6:08,2,1,0,0,0,2,TRUE,"lioness sprays and paws ground, hyenas reposition themselves n den",1st.trying to plug den hole with their bodies,",who,hem,",n
252,t28870,6:08,2,1,0,0,0,1,FALSE,"hyenas brt st, st in d hole, lioness so",2nd.,",who,hem,",n
253,t28870,6:10,2,1,0,0,0,1,FALSE,"hyenas still brt st in d hole, lioness still so",1st.,",who,hem,",n
254,t28870,6:10,2,1,0,0,0,3,FALSE,"hyeans st in D, lioness gets up st/lk",2nd. Hem lifts cub and puts tucks into D,",who,hem,",n
255,t28870,6:12,2,1,0,0,0,3,FALSE,"lioness st/lk, one hyena in D hole, one hyena st by D",hem brt pokes head into D periodically,",who,hem,",n
256,t28870,6:13,2,1,0,0,0,4,FALSE,"lioness stares, one hyena so in D hole, one hyena brt st by D hole",1st. Who poking head in and out of D,",who,hem,",n
257,t28870,6:13,2,1,0,0,0,5,FALSE,"lioness sprays and then lvs, hyena so in D hole, other hyena st by D","2nd. Hem brt snf ground and wlks in direction lioness went oos, st/lk 3 m. who still so in D",",who,hem,",n
258,t11259,6:50,4,1,0,0,0,,FALSE,"lion arr frm N, wlk twrd den. 2 hyenas get up st/lk lion, 2 hyenas look twrd lion","NAV gets up from nu WASH LINC to st/lk at lioness. SEIN get up from being so by den to st/lk at lioness. GIL LG look toward lioness (GIL most recently so in den, LG most recently grm KANG 5m - den)",",nav,sein,gil,lg,",n
260,t11259,6:54,,1,0,0,0,100,FALSE,lion so 100m N - den,"At this time, NAV sacks back out and nurses WASH LINC again",,n
261,t11259,7:06,,1,0,0,0,150,FALSE,"lion wlk E, then so 150m NE - den",Everyone who paid attention to the lioness's arrival has chilled out again (all hyenas so 0-20m - den),,n
262,t11259,7:15,1,1,0,0,0,10,FALSE,"hyena app lion, scent marks with back paws",,",sein,",n
263,t11259,7:16,1,1,0,0,0,5,FALSE,hyena app circles lion. Then hyena poops,"no rxn recorded for lioness. Not sure how far SEIN was from the lion when she pooped; poop recorded in line directly below her circling 5m - lion, but these are the only two lines in the minute",",sein,",n
264,t11259,7:18,2,1,0,0,0,15,FALSE,"hyenas app lioness, growl (separately)","GONZ flw GIL, app - 15m lioness. Doesn't say how far apart GIL and GONZ are",",gil,gonz,",n
265,t11259,7:19,3,,0,0,0,,FALSE,hyenas wlk back twrd den,"SEIN must have still been up near the lioness when GIL GONZ app - 15m lioness, since all three are noted as returning back to the den",",gil,sein,gonz,",n
266,t11259,7:20,,1,0,0,0,,FALSE,lion scent marks with back paws then wlk oos - E,,,n
267,t11396.2,18:35,,0,0,0,2,,FALSE,"lions arr, and lions and hyenas all feed together!",,,y
268,t11396.2,18:39,,0,0,0,2,,FALSE,"3 very angry Maasai men arr running in from NE. One man throws a rungu from ~30m; it lands dead center among lions & hyenas, all vanish","Obs lv at 1845 after talking w/the Maasai. ""No sign of the lions but hyenas are scattered all over this area on LH & more are still arriving"" when lv",,y
269,t11408,6:30,2,0,2,0,0,,FALSE,"lions move main carcass and leave some parts behind, 1 hyena grabs a leg and 1 hyena grabs a bone","JJ grabbed the leg, and RV grabbed the bone",",jj,rv,",n
270,t11408,6:52,,0,2,0,0,,FALSE,lions walk oos w/carcass,"JJ ZULU wlk oos, unID2 urinates this min-seems only fisi in sight at time. hyenas were 80-100m - lions in previous minute, so prob around that distance here. nothing written b/w 0652 & 0704. Obs lv at 0704, when JJ fd scrap, unID3 so, and unID2 lv - E",,n
272,t51596,6:28,0,0,1,0,0,,FALSE,male lion first seen walking SW,1st,,Y
273,t51596,6:28,10,0,1,0,0,20,TRUE,hyenas brt app lion,2nd,",nav,mali,yog,mrph,tia,adon,csn,art,hex,mos,",Y
274,t51596,6:31,0,0,1,0,0,,FALSE,lion lvs,,,Y
275,t51596,7:03,0,0,1,0,0,,FALSE,male lion returns,1st,,Y
276,t51596,7:04,,0,1,0,0,,FALSE,"lion rush hyenas, bo",lion scent marks twice,,Y
277,t51596,7:05,,0,1,0,0,20,TRUE,hyenas brt rush lion,1st; unids,,Y
278,t51596,7:05,2,0,1,0,0,,FALSE,"lion wlk twd hyenas, eb bo",2nd:,",hex,mos,",Y
279,t51596,7:07,0,0,1,0,0,,FALSE,lion wlks NW,1st: was seen walking away during a scan,,Y
280,t51596,7:07,11,0,1,0,0,50,FALSE,hyenas brt flw lion,2nd: scan,",art,hex,yog,mrph,tia,mp,ffl,nav,det,adon,mali,",Y
284,t53057,6:59,0,,0,,,,FALSE,lions lv lk S,1st: lions lv carcass and 1 lioness still remains,,N
285,t53057,6:59,5,1,0,0,0,1,TRUE,hyenas brt rush spot,2nd,",slm,mig,vgs,hrlm,ldv,",N
286,t53057,6:59,5,1,0,0,0,,FALSE,"lioness t1 hyenas, bo",3rd,",slm,mig,vgs,hrlm,ldv,",N
287,t53057,6:59,0,1,0,0,0,,FALSE,lioness lvs,4th: hyenas take remains of carcass,,N
288,t53065,19:12,0,0,1,0,0,,FALSE,male lion arr SW,1st,,Y
289,t53065,19:12,,0,1,0,0,,FALSE,"lion app carcass, hyenas bo",2nd: unknown how many and which hyenas were feeding - noted at 19:09 that 8 hyenas were feeding,,Y
290,t53065,19:12,,0,0,0,0,,FALSE,hyenas scatter into darkness upon lion arrival and lion steals carcass and fds,"3rd: carcass consists of 1 leg, head, spine, ribs and skull with little flesh",,Y
293,t53074,6:29,0,1,0,0,0,,FALSE,lioness first seen fd on carcass,hyenas oriented twds bushes where lion feeding can be heard,,N
294,t53074,6:37,5,1,0,0,0,5,TRUE,"hyenas brt app lioness, growls",cnti making odd squealing noises,",dfy,mge,cnti,jak,who,",Y
295,t53074,6:55,6,1,0,0,0,1,TRUE,"lioness drags carcass, hyenas brt rush lioness",1st,",hook,hml,dfy,jak,gbg,kro,",Y
296,t53074,6:55,6,0,0,0,0,,FALSE,hyenas gig squeal fd on carcass,2nd: possible more hyenas could be feeding due to incomplete CIs,",hook,hml,dfy,jak,gbg,kro,",Y
297,t53074,7:00,,1,0,0,0,,FALSE,"lioness lope emerges bushes hyenas, bo",,,Y
298,t53581,6:21,,0,0,1,0,,FALSE,"lion app hyenas, alarm rumble bo",1st: at least 12 hyenas present,,N
299,t53581,6:22,,0,0,1,0,,FALSE,"lion app hyenas, alarm rumble bo",at least 12 hyenas present,,N
300,t53581,6:26,,0,1,0,0,10,FALSE,hyenas alarm rumble bo from adult male lion,"2nd: at least 12 hyenas, could have alarm called in response to lions fighting",,N
301,t53581,6:32,0,,,,0,,FALSE,hyenas app carc,at least 6 lions roaring and chasing each other oos NW,,N
302,t53581,6:44,0,,,,0,,FALSE,several lions roar,1st,,N
303,t53581,6:48,0,1,0,0,0,100,FALSE,lioness arr -carcass,2nd,,N
305,t53581,7:06,0,3,0,0,0,70,FALSE,3 lionesses first seen app carcass,1st,,Y
306,t53581,7:06,,0,0,0,0,30,FALSE,hyenas bo from carcass,2nd,,Y
307,t53110,6:14,0,7,0,3,2,,FALSE,lions first seen all by carcass,1st: (FT pride),,Y
308,t53110,6:14,,0,0,0,0,20,FALSE,hyenas near lions,2nd: at least 32 hyenas here,,Y
309,t53110,6:28,,2,0,,0,,TRUE,hyenas gig whoop lope app lions,unknown number of hyenas,,Y
310,t53110,6:31,1,0,0,1,0,,FALSE,lion app hyena,1st,",bail,",Y
311,t53110,6:32,,3,0,0,,,TRUE,hyenas gig lope app lions,unknown number of hyenas,,Y
312,t53110,6:33,7,3,0,,0,5,FALSE,hyenas st/lk - lions,1st: 3 lionesses are feeding on carcass,",vgs,ali,adon,hex,mos,bail,mp,",Y
313,t50720,6:40,4,,0,,0,10,FALSE,hyenas wan - lionesses,1st,",mln,vgs,nick,wiz,",N
315,t53074,6:38,,0,0,0,0,,FALSE,hyenas whoop,unknown how many hyenas whooping,,Y
316,t53074,6:45,1,1,0,0,0,10,FALSE,hyena st/lk lion,,",day,",Y
317,t53581,6:30,0,0,2,0,0,,FALSE,2 male lions arr,,,N
318,t53581,6:16,0,3,0,2,0,,FALSE,lions wlk N,"hyenas are wan 20m from lions, 5m from carcass",,N
319,t53581,6:48,,0,0,0,0,,FALSE,hyenas alarm rumble bo carcass then alram rumble again,1st,,N
321,t53581,6:58,2,0,0,0,0,,FALSE,hyenas alarm rumble lk twd lions,,",guci,kik,",Y
329,t51068,6:20,13,5,0,0,0,,TRUE,"hyenas brt pt squealing lionesses, feeding on carcass",2nd: observer drove to other side of bushes to see this event,,Y
330,t28354,7:00,7,,0,0,0,20,FALSE,hyenas wan by lion,all except day and dnv who are 100m away,",ali,amar,coo,gui,mer,wr.zim,",n
331,t53992,6:10,0,1,0,0,0,70,FALSE,lioness so - carcass,hyenas are feeding on carcass,,Y
332,t27425,6:47,3,1,0,0,0,10,FALSE,lioness so by hyenas,1st. only says 3 unlcear which. Other lioness is fd,,y
333,t27425,6:47,2,,0,0,0,,FALSE,hyenas brt soc snf,2nd.,",bp,bos,",n
334,t27425,6:48,1,1,0,0,0,,FALSE,"hyena app lion, lunges,hyena bo",1st,",ldv,",n
335,t27425,6:48,1,1,0,0,0,,FALSE,hyena snf by lion,"2nd. Unsure of distance but stated ""by lion""",",cam,",n
336,t27425,6:48,1,1,0,0,0,10,FALSE,hyena so by lion,3rd,",csn,",n
337,t27425,6:54,3,,0,0,0,,FALSE,hyenas soc snf,1st,",bos,bp,mig,",n
338,t27425,6:54,1,1,0,0,0,,FALSE,"hyena app lion brt wags tail, bo from lion","2nd, no lion reaction in notes",",hg,",n
339,t27425,6:54,4,,0,0,0,50,FALSE,hyenas brt soc snf,3rd,",bp,mig,bos,pisa,",n
340,t27425,6:56,1,1,0,0,0,,FALSE,hyena st/lk by lion,"don’t know distance, but stated ""by lion""",",cpa,",n
341,t27425,6:57,1,1,0,0,0,,FALSE,hyena grins brt app lion,1st,",mig,",n
342,t27425,6:57,1,1,0,0,0,,FALSE,hyena app lion then wlks away,2nd,",bp,",n
343,t27425,6:57,2,1,0,0,0,1,TRUE,hyenas app lion,3rd.,",vgs,pisa,",n
344,t27425,6:58,2,1,0,0,0,1,TRUE,"hyenas app lioness, chases hyenas both gig bo",1st,",bp,mig,",n
345,t27425,6:58,1,1,0,0,0,5,FALSE,hyena paws grnd by lion,2nd,",mig,",n
346,t27425,6:58,2,1,0,0,0,3,FALSE,hyenas paste by lion,3rd,",cam,pisa,",n
347,t27425,7:00,1,1,0,0,0,2,FALSE,hyena whoops and paws ground by lion,,",mig,",n
348,t27425,7:01,1,1,0,0,0,,FALSE,hyena st/lk by lions,"do not know distance but stated ""by lion""",",mig,",n
349,t27425,7:08,1,1,0,0,0,2,FALSE,hyena st/lk by lion,hg is st/lk by carcass no distance. One lion still fd,",mig,",n
350,t27425,7:15,6,1,0,0,0,2,FALSE,hyenas within 2 m of lion,at 0716 alarm rumble and all hyenas are alert,",bp,mig,csn,ger,nav,hg,",y
351,t27425,7:20,1,1,0,0,0,3,FALSE,hyena groans by lion,,",mig,",n
352,t27425,7:21,1,1,0,0,0,2,FALSE,hyena groans by lion,there was also an alarm rumble,",mig,",y
353,t27425,7:24,1,1,0,0,0,3,FALSE,hyena whines gig by lion then app/av lion,"some hyenas groaning, combi also present scares some",",mig,",y
354,t27425,7:26,1,1,0,0,0,,FALSE,hyena app/av lion,,",mig,",n
355,t27425,7:27,7,1,0,0,0,,FALSE,"lioness rushes hyenas, all bo gig turn twd lion",hyenas move away from lion in the same minute due to combies,",bp,mig,mp,cr,nav,csn,ger,",n
356,t27425,7:30,1,1,0,0,0,,FALSE,hyena wan/snf by lion,"1st. don’t know distance but stated ""by lion"" one lion is fd",",bp,",n
357,t27425,7:30,1,1,0,0,0,2,FALSE,hyena st/lk by lion,2nd,",nav,",n
358,t27425,7:30,2,1,0,0,0,2,FALSE,hyenas snf by lion,3rd,",bp,mig,",n
359,t27425,7:30,1,1,0,0,0,3,FALSE,hyena so by lion,4th,",mp,",n
360,t27425,7:35,1,1,0,0,0,2,FALSE,hyena st/lk by lion,1st. One lion still fd on carcasss.,",bp,",n
361,t27425,7:35,2,1,0,0,0,,FALSE,hyenas so by lion,"2nd. Don’t know distance but stated ""by lion"" many combies around",",mp,nav,",n
362,t27425,7:48,6,1,0,0,0,,FALSE,"lion lvs carcass, hyenas app carcass and take bulk",1st,",cam,mp,ath,hg,ger,bp,",n
363,t27425,7:48,,1,0,0,0,,FALSE,lion wlks off,2nd,,n
364,t65532,19:17,,0,2,0,0,,FALSE,Two lions crossed road and ran into the darkness towards Maji Fisi where observers heard a number of hyenas giggle.,Time isapproximate (between 19:17 and 19:26),,y
365,t65532,19:26,0,2,0,3,0,,FALSE,"2 adult female lions, 2 subadult female lions, and 1 subadult male lion first seen","May not be accurate, because of darkness",,n
366,t65532,19:35,1,2,0,3,0,10,FALSE,MOS came within 10m of the group of 5 lions,Time is approximate (between 1935 and 1946),",mos,",y
367,t65532,19:47,0,1,0,0,0,,FALSE,1 adult female lion first seen,,,n
368,t65532,19:47,1,1,0,0,0,15,FALSE,BCA came within 15m of the lion at 1947 before seeming to notice her and move away,,",bca,",n
369,t65544,18:03,1,1,0,0,0,,FALSE,"BAEZ wlk app lioness, roar BAEZ, squeal gig",Distance unknown,",baez,",y
370,t65544,18:04,6,1,0,0,0,18,TRUE,"Hyenas lope brt app up to 18m - lion, briefly stood facing lioness, then dispersed",Seem to be rescuing BAEZ from lioness; graduation for HON,",foz,adon,mp,rav,art,hon,",y
371,t11417.2,7:45,10,1,0,0,0,,FALSE,"lioness arr from SW, 150m NW - carc where several hyenas are ""hanging out"". We lv carc to investigate lion","This is actually at the end of session 11417. A new session begins at 11417.2, when the observers drive to where the lion and these hyenas are",",ot,sim,sks,gob,sein,bp,ua,hg,jb,dd,",n
